apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count,y
,5,0,0,2,0.08,2,-4.97,geerlingguy__ansible-role-nodejs__2d0021d90ac0b19051778c711f61adf35527a012__tasks_main.yml,26,0,0,0,12,0,4,0,0,0,0,2,0.29,2,0,0,0,0,0,0,0,2,0,0,0,,26,0,1,2,3,0,3,0.6,2,0.4,,,,,,,,,,1,0,92,2,0.4,5,3,0.6,5,3,0.6,,1
,34,0,0,5,0.04,3,-6.31,CentOS-PaaS-SIG__linchpin__a2bdaea5e6ff8d84d23fecc49d829e6924f59314__linchpin_provision_roles_beaker_tasks_provision_resource_group.yml,127,0,0,1,49,0,9,0,0,0,0,5,0.71,31,0,0,0,1,0,0,0,0,0,0,0,,117,0,1,10,1,0,21,1,0,0,,,,,,,,,,0,0,490,1,0.25,4,3,0.75,33,16,0.76,,1
,19,0,0,11,0.02,3,-7.87,MindPointGroup__RHEL7-STIG__7d864f91e48be637a4563995e88ee2c84f93745d__tasks_fix-cat1.yml,450,0,0,9,101,0,31,1,5,0,0,10,0.37,8,0,0,0,0,0,0,0,0,0,0,0,,349,0,20,11,6,0,54,0.96,2,0.04,,,,,,,,,,0,0,1930,9,0.35,26,17,0.65,41,48,0.86,,1
,5,0,0,0,0,2,-4.01,StackStorm__ansible-st2__2ebb20a41ca78d4290e0c80ec64a08c673f703c1__roles_st2_handlers_main.yml,19,0,0,0,2,1,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,19,0,0,1,2,0,6,0.86,1,0.14,,,,,,,,,,0,0,45,0,0,4,4,1,2,7,1,,1
,5,0,0,10,0.11,2,-6.09,elastic__ansible-elasticsearch__0676799d1c0d4d99fbbea236eedd9d327b7c94d0__tasks_xpack_security_elasticsearch-security-native.yml,88,0,0,0,54,0,10,0,0,0,0,4,0.18,10,0,0,0,0,0,0,0,0,0,0,0,,88,0,8,4,4,0,7,1,0,0,,,,,,,,,,0,0,273,11,0.61,18,7,0.39,21,7,1,,1
,12,0,0,76,0.62,2,-6.89,iiab__iiab__f810b9cde68187f24402e9c42f9f32f477ddd017__roles_openvpn_tasks_main.yml,122,0,0,0,25,0,5,0,0,0,0,5,0.28,0,0,0,0,0,0,0,0,0,0,0,0,,140,0,7,5,6,0,15,0.94,1,0.06,,,,,,,,,,0,0,426,0,0,13,13,1,15,14,0.88,,1
,6,0,0,4,0.05,2,-6.01,dev-sec__ansible-os-hardening__7a6b1f7d66580a8dfd4ec6f7e278235bd29fcfb7__tasks_pam.yml,86,0,0,0,46,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81,0,32,0,6,0,15,0.68,7,0.32,,,,,,,,,,0,0,342,0,0,14,8,0.57,5,10,0.45,,1
,5,0,0,9,0.35,2,-5.28,openfun__arnold__7cb3f35b7f73e83ae8e4105a6d7ab53529ac78c4__tasks_get_vault_for_app.yml,26,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,26,0,3,0,2,0,6,1,0,0,,,,,,,,,,0,0,105,0,0,6,6,1,11,6,1,,1
,6,0,0,0,0,2,-5.73,DataDog__ansible-datadog__36b4fa80f9046d3bd637ed0e9eb67c0ce604a3a2__tasks_pkg-debian.yml,49,0,0,0,12,0,5,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,,47,0,1,1,3,0,10,0.91,1,0.09,,,,,,,,,,0,0,163,0,0,8,8,1,7,11,1,,1
,6,0,0,12,0.08,2,-6.51,elastic__ansible-elasticsearch__dd048b687d1d9eb5f40c0b76fbf73e8d6974bf36__tasks_xpack_security_elasticsearch-security-native.yml,151,0,0,0,80,0,11,0,0,0,0,5,0.15,26,0,0,0,0,0,0,0,0,0,0,0,,151,0,8,5,3,0,28,1,0,0,,,,,,,,,,0,0,554,0,0,28,26,0.93,31,26,0.93,,1
6,,0,0,1,0.05,2,-4.75,CentOS-PaaS-SIG__linchpin__f844bbef7fbaf6b9bd44dc361f1c87ffd6e604cc__provision_site.yml,21,,,,1,,1,0,0,,,,,0,,,0,,,,,,,,,0,22,0,0,,,0,4,1,0,0,4,0,0,4,1,0,0,9,0,0,,60,,,,,,,4,1,0,1
,5,0,0,1,0.03,2,-5.76,rak8s__rak8s__2a3731b770a00a07f61f964d009da5c26728ba1c__roles_master_tasks_main.yml,36,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,0,0,0,4,0,8,1,0,0,,,,,,,,,,0,4,105,0,0,7,7,1,7,8,1,,1
,13,0,0,1,0.04,1,-5.37,Oefenweb__ansible-wordpress__bab6b6e4e8616c46e994b47e0eed3833b804dab8__tasks_themes.yml,23,0,0,0,8,0,2,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,19,0,2,3,1,0,3,1,0,0,,,,,,,,,,0,3,94,0,0,3,3,1,5,3,1,,1
,9,0,0,0,0,2,-6.22,zzet__ansible-rbenv-role__14f8179b0a17de7b657ea7520bc0d50ea528c0e5__tasks_user_install.yml,137,0,0,0,63,0,13,0,0,0,0,13,0.46,9,0,0,0,13,0,0,0,0,0,0,0,,104,1,3,13,7,0,12,0.8,3,0.2,,,,,,,,,,0,5,494,0,0,15,13,0.87,25,13,0.87,,1
,7,0,0,22,0.42,2,-6.47,iiab__iiab__5862a413e45511fe10d8f8472cdc0c01005ee36b__roles_kalite_tasks_install.yml,53,0,0,0,18,0,2,0,0,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,,58,0,4,2,7,0,11,0.92,1,0.08,,,,,,,,,,0,1,212,0,0,9,9,1,11,10,0.83,,1
,6,0,0,21,0.23,2,-6.09,iiab__iiab__3c672b3e8ee8f913881681271316f0f4ef5ad6d0__roles_captive-portal_tasks_main.yml,93,0,0,0,20,0,4,0,0,0,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,,89,0,8,4,6,0,20,0.95,1,0.05,,,,,,,,,,0,1,264,0,0,16,16,1,5,21,1,,1
,3,0,0,3,0.21,1,-4.88,geerlingguy__drupal-vm__3c3dd93d7c9523aacc6a74d12105ce97a30de3d8__provisioning_roles_geerlingguy.ruby_tasks_main.yml,14,0,0,0,9,0,5,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,3,0,0,0,,14,0,2,1,2,0,2,1,0,0,,,,,,,,,,0,0,54,3,0.6,5,2,0.4,3,2,1,,1
,8,0,0,0,0,2,-6.32,iiab__iiab__1a4125a268ebc5db039d34e533cd63426c139932__roles_network_tasks_squid.yml,94,0,0,0,26,1,1,0,0,0,0,4,0.29,0,0,0,0,0,0,0,0,0,0,1,0,,69,0,1,4,8,0,9,1,0,0,,,,,,,,,,0,0,285,1,0.1,10,9,0.9,13,9,1,,1
,4,0,0,11,0.65,2,-5.48,openfun__arnold__baee428c34d9d6ab10b159444879645d78c202ab__tasks_create_app_secrets.yml,17,0,0,0,9,0,2,0,0,0,0,2,0.4,1,0,0,0,0,0,0,0,0,0,0,1,,17,1,2,1,3,0,4,1,0,0,,,,,,,,,,0,0,78,0,0,4,4,1,5,4,1,,1
,8,0,0,2,0.02,2,-6.68,iiab__iiab__40ee7834f8b4ff79ba058cd8371f2554cbf235f9__roles_kolibri_tasks_main.yml,110,0,0,0,48,2,5,0,0,0,0,3,0.17,0,0,0,0,3,0,0,0,0,0,0,0,,106,0,5,3,8,0,11,0.52,10,0.48,,,,,,,,,,0,3,452,0,0,15,15,1,22,17,0.81,,1
26,7,0,0,0,0,3,-5.43,geerlingguy__drupal-vm__ac841e1c29a021e07e8d00005fe4f61a88a44b54__examples_prod_bootstrap_init.yml,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,3,0,3,0.75,1,0.25,1,1,1,0,0,0,0,0,0,0,0,74,0,0,3,3,1,5,4,1,0,1
,6,0,0,2,0.01,2,-6.07,ceph__ceph-ansible__7df62fde3476aa0a79821f26775660de1ec0c68e__roles_ceph-dashboard_tasks_configure_dashboard.yml,144,0,0,0,69,19,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,129,0,3,0,4,0,26,0.93,2,0.07,,,,,,,,,,0,4,722,0,0,28,24,0.86,21,24,0.86,,1
,5,0,0,0,0,1,-5.5,dev-sec__ansible-os-hardening__52163263a745ef98f0308b7c19041887c234a29a__tasks_minimize_access.yml,15,0,0,0,4,0,1,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,0,1,1,0,3,1,0,0,,,,,,,,,,0,0,62,0,0,3,3,1,5,3,1,,1
,9,0,0,0,0,2,-5.68,StackStorm__ansible-st2__0f99b778f4f48a31383d42fe57689145e3fa7499__roles_StackStorm.ewc_tasks_license.yml,69,0,0,0,13,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,,53,0,2,0,6,0,8,1,0,0,,,,,,,,,,0,0,187,0,0,8,8,1,7,8,1,,1
,5,0,0,8,0.08,3,-7,lae__ansible-role-proxmox__f247f50b97e495ea81b18eefcd65c86d21c306ff__tasks_main.yml,101,0,0,1,37,0,10,1,3,0,0,10,0.34,9,0,0,2,0,0,0,0,8,0,0,1,,85,1,9,7,9,0,15,0.94,1,0.06,,,,,,,,,,0,0,391,11,0.48,23,12,0.52,13,16,1,,1
45,8,0,0,0,0,5,-5.61,gantsign__ansible-role-visual-studio-code__b268e1217f6f3df3825fee71a9d727b5616b51c9__molecule_default_playbook.yml,44,0,0,0,4,0,2,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,2,0,6,0.86,1,0.14,1,0,0,1,1,0,0,1,0,0,0,85,0,0,2,2,1,1,7,1,0,1
,9,0,0,0,0,2,-4.78,StackStorm__ansible-st2__32566695905cb92a4a975eba01e564702554b2fd__roles_mongodb_tasks_mongodb_apt.yaml,21,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,21,0,0,0,3,0,4,1,0,0,,,,,,,,,,0,0,61,0,0,3,3,1,2,4,1,,1
,14,0,0,5,0.08,2,-6.6,iiab__iiab__6aafc58984649e57c4a1b91358478eae90917065__roles_2-common_tasks_packages.yml,65,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,0,1,0,2,0,47,0.98,1,0.02,,,,,,,,,,0,0,148,0,0,5,5,1,1,48,1,,1
,10,0,0,0,0,2,-5.53,CentOS-PaaS-SIG__linchpin__ed080a50ec61a68c5e9cec2f1e6a4278726d6316__linchpin_provision_roles_libvirt_tasks_teardown_libvirt_node.yml,51,0,0,0,21,1,3,0,0,0,0,4,0.44,5,0,0,0,4,0,0,0,0,0,0,0,,44,0,3,4,4,0,5,0.71,2,0.29,,,,,,,,,,0,1,167,0,0,5,5,1,15,5,0.71,,1
,4,0,0,0,0,2,-5.41,geerlingguy__ansible-role-nodejs__832abcd3bf23273962426cedb8aa35204a5889ab__tasks_setup-Debian.yml,19,0,0,0,5,0,0,0,0,0,0,1,0.17,1,0,0,0,0,0,0,0,0,0,0,0,,17,0,0,1,3,0,5,1,0,0,,,,,,,,,,0,0,75,0,0,5,5,1,4,5,1,,1
46,9,0,0,3,0.07,4,-5.5,ansible__molecule__7c508b6568aece2407a0eecbbdf91b7f01c4621f__molecule_cookiecutter_scenario_driver_vagrant_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_create.yml,44,0,0,0,26,0,0,0,0,0,0,3,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,2,2,0,5,1,0,0,1,0,0,1,1,3,2,0,0,0,0,179,0,0,4,4,1,22,5,1,3,1
8,10,0,0,1,0.07,3,-4.73,redhat-cop__casl-ansible__fb2a3bb21d5916bce22804aec6009e8418c39ce3__playbooks_openshift_cinder-registry.yml,15,0,0,0,4,0,1,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,1,1,0,0,2,2,1,0,0,0,0,1,0,0,0,32,0,0,1,1,1,5,1,1,0,1
,6,0,0,0,0,2,-4.96,gantsign__ansible-role-visual-studio-code__b268e1217f6f3df3825fee71a9d727b5616b51c9__tasks_install-zypper.yml,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,3,0,3,0.75,1,0.25,,,,,,,,,,0,0,50,0,0,3,3,1,0,4,1,,1
,17,0,0,8,0.1,2,-4.99,oVirt__ovirt-ansible__fc3a43b5457da257aba6d9c3f830a7be7586a422__roles_ovirt-storages_tasks_main.yml,80,0,0,0,56,0,5,0,0,0,0,9,1,35,0,0,0,0,0,0,0,0,0,0,0,,73,0,2,4,0,0,5,0.62,3,0.38,,,,,,,,,,0,0,342,0,0,5,5,1,25,5,0.62,,1
,7,0,0,0,0,2,-4.97,EMCECS__ECS-CommunityEdition__9a0b67c823e5f4e41deb12b4f67d5186f4c1e01c__ui_ansible_roles_firewalld_configure_access_tasks_main.yml,40,0,0,0,7,0,0,0,0,0,0,3,0.33,2,0,0,0,0,0,0,0,0,0,0,0,,40,0,0,3,2,0,8,1,0,0,,,,,,,,,,0,0,123,0,0,6,4,0.67,5,4,0.5,,1
,4,0,0,2,0.05,1,-6.36,dev-sec__ansible-ssh-hardening__edf358c6916fb57565d0eaf76904d48215d9a08b__tasks_main.yml,38,0,0,0,27,1,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,38,0,17,0,6,0,11,1,0,0,,,,,,,,,,0,5,250,0,0,11,11,1,5,11,1,,1
,4,1,0.05,5,0.26,2,-5.04,iiab__iiab__15b0afc03b5a7c283b026b15089a0221e8a9fab9__roles_kiwix_tasks_main.yml,19,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,18,0,1,0,4,0,3,1,0,0,,,,,,,,,,0,0,71,2,0.4,5,3,0.6,4,3,1,,1
,4,0,0,1,0.04,2,-5.25,nusenu__ansible-relayor__dc73f16743fa376672b427980c6ca044dd6fa68a__handlers_main.yml,26,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,0,0,0,5,0,7,1,0,0,,,,,,,,,,1,1,83,0,0,6,6,1,0,7,1,,1
,11,0,0,0,0,2,-5.34,CentOS-PaaS-SIG__linchpin__4acf2475c777a34b61ae0f0417d35cdfa771656a__provision_roles_aws_tasks_provision_aws_ec2.yml,42,0,0,0,32,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,,42,0,3,0,2,0,4,1,0,0,,,,,,,,,,0,0,198,0,0,4,4,1,14,4,1,,1
,3,0,0,4,0.1,2,-5.58,geerlingguy__drupal-vm__296e2b3f34fb171709a8389d523235b88d7ea7fb__provisioning_roles_geerlingguy.apache_tasks_main.yml,39,0,0,0,17,0,12,1,1,0,0,1,0.06,1,0,0,0,0,0,0,0,8,0,0,3,,39,0,1,0,5,0,5,0.83,1,0.17,,,,,,,,,,0,1,132,10,0.67,15,5,0.33,10,6,1,,1
,14,0,0,2,0.14,2,-4.56,anthcourtney__ansible-role-cis-amazon-linux__0583805c7441b53523990b7bc649aa00b2fa882c__tasks_level-1_3.6.2.yml,14,0,0,0,1,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,1,1,0,1,1,0,0,,,,,,,,,,0,0,25,0,0,1,1,1,1,1,1,,1
6,3,0,0,7,0.16,3,-5.62,redhat-cop__casl-ansible__5028d82e2f004b82d57b54df1a1faf70b70f3c46__playbooks_openshift_post-provision-openstack.yml,43,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,42,0,1,0,2,0,2,1,0,0,6,6,1,0,0,0,0,7,0,0,0,103,3,0.6,5,2,0.4,1,2,1,0,1
,8,0,0,1,0.04,2,-4.67,Oefenweb__ansible-supervisor__34558cb7d462b9d047e0e2de2a6a40507d664096__tasks_install.yml,23,0,0,0,8,0,2,0,0,0,0,1,0.25,2,0,0,0,0,0,0,0,0,0,0,0,,20,0,0,1,2,0,5,0.83,1,0.17,,,,,,,,,,0,0,67,0,0,3,3,1,5,4,0.67,,1
,8,0,0,1,0.01,2,-6.05,sensu__sensu-ansible__b29c1c5407a15d3ce675b404dd0948de466c5721__tasks_plugins.yml,93,0,0,0,43,0,7,0,0,0,0,5,0.36,4,0,0,0,0,0,0,0,0,0,0,1,,78,0,2,5,5,0,11,1,0,0,,,,,,,,,,0,1,324,1,0.08,12,11,0.92,10,11,1,,1
18,,0,0,0,0,2,-4.72,StackStorm__ansible-st2__ae27046e29ed9f890a3b138512fbd3f66dcb30b2__stackstorm.yml,18,,,,4,,4,0,0,,,,,0,,,0,,,,,,,,,0,7,0,2,,,0,1,1,0,0,1,0,0,1,1,0,0,13,0,0,,41,,,,,,,1,1,0,1
,7,0,0,1,0.02,2,-6.02,rak8s__rak8s__65ecc13aee327c7486b290342e7bec3aef549b52__roles_common_tasks_main.yml,45,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,35,0,0,0,4,0,7,1,0,0,,,,,,,,,,0,1,98,0,0,6,6,1,2,7,1,,1
,8,0,0,3,0.06,2,-5.7,ceph__ceph-ansible__b7f4e3e7c7d73d931fd7fec4c940384c890dee42__roles_ceph-mon_tasks_crush_rules.yml,54,0,0,0,31,3,10,0,0,0,0,7,0.54,3,0,0,0,0,0,0,0,0,0,0,0,,42,0,3,6,3,0,6,0.86,1,0.14,,,,,,,,,,0,0,243,0,0,7,7,1,18,7,1,,1
,4,0,0,9,0.17,2,-6.1,iiab__iiab__80a9a3b305702db2678d8fe07c5da8b656171712__roles_kalite_tasks_install.yml,54,0,0,0,19,0,3,0,0,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,,39,0,7,2,6,0,10,1,0,0,,,,,,,,,,0,0,201,0,0,10,8,0.8,10,8,0.8,,1
185,4,0,0,4,0.03,3,-6.23,geerlingguy__drupal-vm__658c5abd1d3c55103d48da3d179c7ee72f91bafc__provisioning_playbook.yml,119,0,0,0,62,0,43,0,0,0,0,8,0.31,7,0,0,0,0,0,0,0,13,1,0,1,0,144,1,7,5,5,0,6,1,0,0,1,1,1,0,0,0,0,38,0,0,0,456,12,0.67,18,6,0.33,9,6,1,0,1
,6,0,0,6,0.03,3,-6.88,ceph__ceph-ansible__b7f4e3e7c7d73d931fd7fec4c940384c890dee42__roles_ceph-facts_tasks_facts.yml,231,0,0,2,97,2,57,0,0,0,0,6,0.15,14,0,0,3,0,0,0,2,0,0,0,0,,168,0,25,4,5,0,40,1,0,0,,,,,,,,,,0,0,776,1,0.03,37,36,0.97,42,40,1,,1
,5,0,0,3,0.12,2,-6.22,elastic__ansible-elasticsearch__c0238edb380629b6df9a71714efae5964d93b571__tasks_elasticsearch-parameters.yml,24,0,0,0,21,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,21,0,14,0,3,0,7,1,0,0,,,,,,,,,,0,0,225,0,0,7,7,1,4,7,1,,1
,14,0,0,0,0,2,-5.27,cloudalchemy__ansible-grafana__b16f0f1731b944b5f548513fa5f14c7b1e16a89a__tasks_datasources.yml,28,0,0,0,14,0,1,0,0,0,0,1,0.33,5,0,0,0,0,0,0,0,0,0,0,0,,24,0,1,1,2,0,2,0.67,1,0.33,,,,,,,,,,0,0,94,0,0,2,2,1,11,3,1,,1
,3,0,0,0,0,2,-5.16,dev-sec__ansible-os-hardening__7daabdc2db8b38bcff0a7b8e5c41db1b3493a806__tasks_main.yml,41,0,0,0,9,0,3,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,13,0,0,2,,38,0,1,1,2,0,2,1,0,0,,,,,,,,,,0,0,106,13,0.87,15,2,0.13,4,2,1,,1
,9,0,0,0,0,2,-6.62,iiab__iiab__0000158ab8c851345cca867f338dbcc7726454dc__roles_kolibri_tasks_main.yml,87,0,0,0,30,0,1,0,0,0,0,3,0.23,0,0,0,0,2,0,0,0,0,0,0,0,,81,0,1,3,7,0,12,0.86,2,0.14,,,,,,,,,,0,2,336,0,0,10,10,1,20,11,0.79,,1
,12,0,0,0,0,2,-6.85,debops__debops__4ea3e81a71bd16418cdb4b5a9494d8eaefcdae97__ansible_roles_debops.postgresql_tasks_main.yml,238,0,0,0,146,0,11,0,0,0,0,10,0.36,72,0,0,22,0,0,0,0,0,0,0,0,,167,0,40,10,14,0,19,0.73,7,0.27,,,,,,,,,,0,2,943,0,0,19,19,1,51,24,0.92,,1
,9,0,0,0,0,2,-4.96,CentOS-PaaS-SIG__linchpin__ae522444d1ffe946097f82ed160dee9cb88e4ebb__linchpin_provision_roles_aws_tasks_teardown_res_defs.yml,33,0,0,0,17,0,4,0,0,0,0,4,0.5,4,0,0,0,0,0,0,0,4,0,0,0,,24,0,0,4,1,0,4,1,0,0,,,,,,,,,,0,0,138,0,0,4,4,1,6,4,1,,1
,7,0,0,0,0,2,-5.49,CentOS-PaaS-SIG__linchpin__8fb908c5e9f5048f34b6b2774200055586cff4f6__linchpin_provision_roles_openstack_tasks_provision_os_keypair.yml,63,0,0,0,43,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,63,0,14,0,4,0,9,0.69,4,0.31,,,,,,,,,,0,0,254,0,0,9,5,0.56,13,5,0.38,,1
,1,0,0,0,0,1,-5.1,dev-sec__ansible-os-hardening__3f797f88c14e4b775a615cb8e70c308e5868ed07__tasks_main.yml,18,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,,18,0,2,0,2,0,1,1,0,0,,,,,,,,,,0,0,67,12,0.92,13,1,0.08,1,1,1,,1
,5,0,0,1,0.03,2,-5.48,CentOS-PaaS-SIG__linchpin__ab757d8341c8aa520e4845bcf9af5a07c1e6fe75__linchpin_provision_roles_openstack_tasks_provision_resource_group.yml,40,0,0,0,14,0,6,0,0,0,0,2,0.22,2,0,0,0,2,0,0,0,1,0,0,0,,38,0,2,1,2,0,8,1,0,0,,,,,,,,,,0,0,144,0,0,8,6,0.75,12,6,0.75,,1
,10,0,0,0,0,3,-5.6,ceph__ceph-ansible__c1e4529b0e44329f561fc46ec96bd081cdd6d38c__roles_ceph-mds_tasks_create_mds_filesystems.yml,67,0,0,2,30,5,9,0,0,0,0,3,0.33,16,0,0,0,0,0,0,0,0,0,0,0,,59,0,1,4,2,0,13,1,0,0,,,,,,,,,,0,0,383,0,0,8,8,1,16,13,1,,1
4,,0,0,0,0,2,-2.81,lean-delivery__ansible-role-java__6d5d8b7b616ac128644ae20f1e245f2515a2f6bd__molecule_cloud-aws-windows-8_playbook.yml,4,,,,0,,0,0,0,,,,,0,,,0,,,,,,,,,0,4,0,0,,,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,,7,,,,,,,1,1,0,1
,6,0,0,0,0,3,-5.52,idealista__airflow-role__0757017f397710c1b185064fe53e691d893b538c__tasks_install.yml,65,0,0,1,29,0,1,0,0,0,0,4,0.29,0,0,0,0,0,0,0,0,0,0,0,0,,65,0,0,4,7,0,14,0.78,4,0.22,,,,,,,,,,0,0,232,1,0.09,11,10,0.91,14,18,1,,1
,6,0,0,2,0.18,2,-5.13,StackStorm__ansible-st2__c6b6e7ed65039efcd931eb7903aaa2978f294f4c__roles_st2_tasks_version.yml,11,0,0,0,4,1,4,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,,11,0,1,1,2,0,2,1,0,0,,,,,,,,,,0,0,50,0,0,2,2,1,4,2,1,,1
,6,0,0,0,0,2,-4.42,dev-sec__ansible-os-hardening__3da0d929b5b8d08e58e23af2b81e3a36edc64559__tasks_modprobe.yml,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,0,0,0,2,0,2,0.67,1,0.33,,,,,,,,,,0,0,30,0,0,2,2,1,1,3,1,,1
,5,0,0,0,0,2,-6.11,lean-delivery__ansible-role-java__de86760dd5482c47572ffb68a233049a7ddb2a0e__tasks_win_fetch_oracle-fallback.yml,79,0,0,0,13,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,,59,0,2,0,6,0,13,0.87,2,0.13,,,,,,,,,,0,0,300,0,0,15,13,0.87,18,13,0.87,,1
,6,0,0,0,0,2,-5.59,StackStorm__ansible-st2__651c69251c5bf6bb92996c4c38305e3c02df20f9__roles_bwc_tasks_license.yml,39,0,0,0,12,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,,39,1,2,0,5,0,7,1,0,0,,,,,,,,,,0,0,161,0,0,7,7,1,6,7,1,,1
60,9,0,0,0,0,3,-6.08,ansible__molecule__341fda7be61c599c3d0fe8eec749416b98410498__molecule_cookiecutter_scenario_driver_docker_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_create.yml,54,0,0,0,28,0,1,0,0,0,0,6,0.6,10,0,0,0,0,0,0,0,0,0,0,0,0,54,3,1,5,4,0,6,0.67,3,0.33,1,0,0,1,1,4,4,0,0,0,0,220,0,0,5,5,1,21,9,1,4,1
96,13,0,0,0,0,3,-6.06,ansible__molecule__d7e209fe63ffb33bf9e8a24cbd482e069bc75fac__molecule_provisioner_ansible_playbooks_docker_create.yml,86,0,0,0,60,0,7,0,0,0,0,8,0.57,33,0,0,0,0,0,0,0,0,0,0,0,0,81,0,4,7,6,0,8,0.67,4,0.33,1,0,0,1,1,0,4,0,0,0,0,390,0,0,7,7,1,42,12,1,0,1
,9,0,0,2,0.05,2,-5.99,geerlingguy__drupal-vm__f2cfab26b0cd14bd3c2defb3f4597121c200ae44__provisioning_roles_geerlingguy.drupal_tasks_install-site.yml,37,0,0,0,13,4,7,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,28,0,5,0,1,0,4,1,0,0,,,,,,,,,,0,0,165,0,0,4,4,1,16,4,1,,1
,6,0,0,13,0.23,2,-6.25,iiab__iiab__3ea42563d1c00a40f6fc1752f6c70ddf1e864668__roles_1-prep_tasks_detected_redhat.yml,56,0,0,0,26,0,14,0,0,0,0,2,0.15,7,0,0,0,6,0,0,0,0,0,0,0,,54,0,10,2,3,0,11,1,0,0,,,,,,,,,,0,5,290,0,0,11,11,1,17,11,1,,1
,6,0,0,0,0,2,-4.84,ceph__ceph-ansible__638604929b2105c1c224a2858df90d976f91761e__roles_ceph-common_tasks_installs_debian_community_repository.yml,11,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11,1,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,45,0,0,2,2,1,4,2,1,,1
